Organization Name,Organization Name URL,Categories,Headquarters Location,Headquarters Regions,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount Currency (in USD),Funding Status,Top 5 Investors,Number of Investors
Detexian,https://www.crunchbase.com/organization/detexian,"Enterprise, Information Technology, Security, Software","Melbourne, Victoria, Australia","Asia-Pacific (APAC), Australasia",2018-05-17,day,,,2018-12-05,50000,AUD,36323,Seed,50000,AUD,36323,Seed,"500 Startups, CyRise, Right Click Capital",3
Yuhu,https://www.crunchbase.com/organization/yuhu,Blockchain,"Shanghai, Shanghai, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-10-10,1445420,USD,1445420,Angel,1445420,USD,1445420,Seed,New Access Capital,1
Ryu Blockchain Technologies,https://www.crunchbase.com/organization/ryu-blockchain-technologies,"Blockchain, Gaming, Online Games","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2017-11-01,month,,,2018-12-31,,,,Seed,,,,Seed,,
Spacemesh,https://www.crunchbase.com/organization/spacemesh,"Blockchain, Software","North Pole, Alaska, United States",Western US,2017-01-01,year,,,2018-09-05,15000000,USD,15000000,Venture - Series Unknown,15000000,USD,15000000,,"Bancor, BRM Capital, Dekrypt Capital, iAngels, Lemniscap",6
Cloudscreen,https://www.crunchbase.com/organization/cloudscreen,Network Security,"Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2016-01-01,year,,,2018-08-14,2907200,USD,2907200,Angel,2907200,USD,2907200,Seed,Northern Light Venture Capital,1
Intigriti,https://www.crunchbase.com/organization/intigriti,"Cloud Security, Cyber Security, Network Security, Security","Aalst, Oost-Vlaanderen, Belgium",European Union (EU),2017-01-01,year,,,2018-10-01,71429,EUR,82694,Grant,,,,Seed,"EASME - EU Executive Agency for SMEs, The CoFoundry",2
LuJam Internet Security,https://www.crunchbase.com/organization/lujam-internet-security,"Cyber Security, Information Technology, Internet","Bristol, Bristol, City of, United Kingdom",European Union (EU),2014-01-01,year,,,2018-11-20,25000,GBP,31968,Grant,,,,,NCSC Cyber Accelerator,1
RE Solutions,https://www.crunchbase.com/organization/pathway-360,"Artificial Intelligence, Blockchain, Cloud Data Services, FinTech, Private Cloud, Property Management, Real Estate, SaaS","Alpharetta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2018-01-01,day,,,2018-09-01,,,,Convertible Note,1500000,USD,1500000,Seed,Jack Berube,1
Investoland,https://www.crunchbase.com/organization/investoland,"Crowdfunding, Cryptocurrency, Finance","Buenos Aires, Distrito Federal, Argentina",,2017-01-05,day,,,2018-09-20,2400000,USD,2400000,Initial Coin Offering,2400000,USD,2400000,,,
Arkane Network,https://www.crunchbase.com/organization/arkane-network,"Blockchain, Cryptocurrency, Financial Services, FinTech, Gaming, Information Technology","Willebroek, Antwerpen, Belgium",European Union (EU),2018-01-01,year,,,2018-09-15,,,,Pre-Seed,,,,Seed,Avery & Galt,1
Cocoon,https://www.crunchbase.com/organization/virtual-world-computing,"SaaS, Search Engine, Security, Software","Santa Barbara, California, United States","West Coast, Western US",2008-01-01,year,,,2019-01-01,50000,USD,50000,Seed,50000,USD,50000,Seed,EXPERT DOJO,1
Six Lambda LLC,https://www.crunchbase.com/organization/six-lambda-llc,"Compliance, FinTech, SaaS","Conshohocken, Pennsylvania, United States","Greater Philadelphia Area, Great Lakes, Northeastern US",2017-05-17,day,,,2018-09-03,275000,USD,275000,Seed,275000,USD,275000,Seed,,
BlockChyp,https://www.crunchbase.com/organization/blockchyp-inc,"Blockchain, Payments","Kennewick, Washington, United States","West Coast, Western US",2018-04-01,month,,,2018-07-02,600000,USD,600000,Seed,600000,USD,600000,Seed,"Andrew Klein, Martin Olsen",2
ProjectFRED,https://www.crunchbase.com/organization/projectfred,"Blockchain, Commercial Real Estate, Financial Services, FinTech, Real Estate, Real Estate Investment, Software","Ann Arbor, Michigan, United States","Great Lakes, Midwestern US",2018-01-01,year,,,2019-01-01,240000,USD,240000,Pre-Seed,240000,USD,240000,Seed,"Heather Martel, Julie Guest, Mustafa Gulam",3
IdeaBlock,https://www.crunchbase.com/organization/ideablock,"Blockchain, Intellectual Property, Legal Tech, SaaS","Durham, North Carolina, United States","Research Triangle, East Coast, Southern US",2018-04-01,month,,,2018-09-20,500100,USD,500100,Venture - Series Unknown,500100,USD,500100,,,
LCubed AB (iGrant.io),https://www.crunchbase.com/organization/igrant-io,"Cloud Data Services, Information Technology, Internet, Mobile Apps, Security, Software","Stockholm, Stockholms Lan, Sweden","European Union (EU), Nordic Countries, Scandinavia",2017-11-10,day,,,2018-07-20,150000,USD,150000,Pre-Seed,150000,USD,150000,Seed,,
Privus,https://www.crunchbase.com/organization/privus,"Apps, Health Care, Information Technology, Security","Zug, Zug, Switzerland",,,,,,2018-10-10,635000,USD,635000,Seed,635000,USD,635000,Seed,Rubicon Venture Capital,1
Newly Network,https://www.crunchbase.com/organization/newly-network,"Apps, Bitcoin, Cryptocurrency, E-Commerce, Financial Services, FinTech, Internet, Shopping","Plaistow, New Hampshire, United States","Greater Boston Area, East Coast, New England",2018-01-01,year,,,2018-10-05,100000,USD,100000,Convertible Note,150000,USD,150000,Seed,ELG Ventures,1
BestSign,https://www.crunchbase.com/organization/bestsign,"Blockchain, Cloud Data Services, Digital Signage, E-Signature, FinTech","Hangzhou, Zhejiang, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-08-31,358000000,CNY,52414277,Series C,358000000,CNY,52414277,Late Stage Venture,"DCM Ventures, Matrix Partners China, Morningside Venture Capital, Tiger Global Management, WPS Office",6
Vault Wallet,https://www.crunchbase.com/organization/vault-wallet,"Blockchain, Cryptocurrency, Financial Services, Information Technology, Mobile Payments","Round Rock, Texas, United States",Southern US,2018-04-01,day,,,2018-11-01,225000,USD,225000,Pre-Seed,225000,USD,225000,Seed,Bicameral Ventures,1
CRUZEO Protocol,https://www.crunchbase.com/organization/cruzeo,"Blockchain, Cryptocurrency, Developer APIs, Developer Platform, Marketplace, Professional Services","London, England, United Kingdom",European Union (EU),2018-09-01,month,,,2018-12-01,120000,USD,120000,Pre-Seed,120000,USD,120000,Seed,,
Rejjee,https://www.crunchbase.com/organization/rejjee,"Cyber Security, Mobile Apps, Travel","Cambridge, Massachusetts, United States","Greater Boston Area, East Coast, New England",2014-01-10,day,,,2018-08-01,,,,Seed,,,,Seed,,
InsureVite,https://www.crunchbase.com/organization/insurevite,"Artificial Intelligence, B2B, Blockchain, Collaboration, FinTech, Information Technology, Insurance, Mobile Apps","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2017-12-11,day,,,2018-11-01,,,,Non-equity Assistance,10000,USD,10000,Seed,"Batjargal Dashdorj, DIFC FinTech Hive",2
Netvote,https://www.crunchbase.com/organization/netvote,"Blockchain, Information Technology","Washington, District of Columbia, United States","Washington DC Metro Area, Southern US",2017-01-01,year,,,2018-08-07,1500000,USD,1500000,Seed,1500000,USD,1500000,Seed,Reflective Venture Partners,1
GoodDollar,https://www.crunchbase.com/organization/gooddollar,Blockchain,,,,,,,2018-11-08,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,eToro,1
TravelCash Inc,https://www.crunchbase.com/organization/travelcash-inc,"Cryptocurrency, Financial Exchanges, Mobile Payments","Columbus, Ohio, United States","Great Lakes, Midwestern US",2017-12-26,day,,,2018-07-02,,,,Series A,,,,Early Stage Venture,,
UniCoin Blockchain Inc.,https://www.crunchbase.com/organization/unicoin-blockchain-inc,"Bitcoin, CleanTech, Cryptocurrency, IT Infrastructure, Mining Technology","San Diego, California, United States","Greater San Diego Area, West Coast, Western US",2018-03-26,day,,,2018-08-25,184610,USD,184610,Equity Crowdfunding,184610,USD,184610,,StartEngine,1
ANOVA Intelligence,https://www.crunchbase.com/organization/societas-analytics,"Big Data, Cyber Security, Predictive Analytics","Herndon, Virginia, United States","Washington DC Metro Area, East Coast, Southern US",2018-01-01,year,,,2018-09-01,60000,USD,60000,Pre-Seed,60000,USD,60000,Seed,CIT GAP Funds,1
Bundle Network,https://www.crunchbase.com/organization/bundle-network,"Blockchain, FinTech, Information Technology, Internet","Malta, Illinois, United States","Greater Chicago Area, Great Lakes, Midwestern US",2017-01-01,year,,,2018-08-20,125000,USD,125000,Seed,125000,USD,125000,Seed,"Coinsilium Group, Vestia",2
Zlto,https://www.crunchbase.com/organization/zlto,"Blockchain, Education, Emerging Markets, Information Technology, Virtual Currency","Cape Town, NA - South Africa, South Africa",,2016-09-01,month,,,2018-10-01,250000,USD,250000,Grant,,,,,"Google.org, The MasterCard Foundation",2
Unum ID,https://www.crunchbase.com/organization/unum-id,"Blockchain, National Security, Software","San Francisco, California, United States","San Francisco Bay Area, West Coast, Western US",2016-08-24,day,,,2018-10-22,865000,USD,865000,Seed,865000,USD,865000,Seed,,
iCommunity,https://www.crunchbase.com/organization/icommunity,"Apps, Communities, Security","Cairo, Al Qahirah, Egypt",,2016-01-01,year,,,2018-10-02,600000,USD,600000,Series A,600000,USD,600000,Early Stage Venture,Algebra Ventures,1
ShufflUp,https://www.crunchbase.com/organization/shufflup,"Cryptocurrency, Financial Services, FinTech, Wealth Management","Tallinn, Harjumaa, Estonia",European Union (EU),2018-01-05,day,,,2018-08-10,30000,EUR,34264,Seed,30000,EUR,34264,Seed,StartupYard,1
Logical Safety,https://www.crunchbase.com/organization/logical-safety,"Information Technology, Security, Software","Leiria, Leiria, Portugal",European Union (EU),2017-01-01,year,,,2019-01-01,500000,EUR,573075,Seed,500000,EUR,573075,Seed,Portugal Ventures,1
Harena Data,https://www.crunchbase.com/organization/harena-data,"Analytics, Blockchain, Software","Franklin, Indiana, United States","Great Lakes, Midwestern US",2017-01-01,year,,,2018-11-15,210000,USD,210000,Seed,210000,USD,210000,Seed,,
Hawque,https://www.crunchbase.com/organization/hawque,"Mobile Apps, Public Safety, Security","Atlanta, Georgia, United States","Greater Atlanta Area, East Coast, Southern US",2017-02-02,day,,,2018-07-26,350000,USD,350000,Convertible Note,,,,,,
Dbrain,https://www.crunchbase.com/organization/dbrain,"Artificial Intelligence, Blockchain, Information Technology, Machine Learning","Moscow, Moscow City, Russian Federation",,2017-08-01,day,,,2018-07-31,3000000,USD,3000000,Equity Crowdfunding,3000000,USD,3000000,,"AngelVest, Bitfury Group, Chronobank, G2H2 Capital, Suicide Ventures",5
FlipNpik,https://www.crunchbase.com/organization/flipnpik,"Cryptocurrency, Information Services, Information Technology, Marketing, Social Media","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,year,,,2018-07-24,2000000,USD,2000000,Initial Coin Offering,2000000,USD,2000000,,,
Pact Care,https://www.crunchbase.com/organization/pact-care,"Artificial Intelligence, Blockchain, Health Care, Information Technology","Amsterdam, Noord-Holland, The Netherlands",European Union (EU),2018-06-01,day,,,2018-10-05,234000,USD,234000,Grant,,,,,,
CoinShare,https://www.crunchbase.com/organization/coinshare,Blockchain,"Douglas, NA - Isle of Man, Isle of Man",,,,,,2018-10-13,2000000,EUR,2312940,Initial Coin Offering,2000000,EUR,2312940,,,
Coinstruction Network,https://www.crunchbase.com/organization/coinstruction-network,"Blockchain, Cryptocurrency, Finance, Financial Exchanges, FinTech","Zug, Zug, Switzerland",,2017-03-06,day,,,2018-11-23,,,,Private Equity,,,,Private Equity,"Bas Kooijman, David Johnson",2
Osprey,https://www.crunchbase.com/organization/osprey-f2db,"Aerospace, Security","Alton, St. Helens, United Kingdom",European Union (EU),2017-11-01,month,,,2018-07-01,1099939,GBP,1452912,Venture - Series Unknown,1099939,GBP,1452912,,24 Haymarket,1
KnowMeNow,https://www.crunchbase.com/organization/knowmenow,"Blockchain, File Sharing, Information Services, Information Technology, Payments, Security","Málta, Messinia, Greece",European Union (EU),2017-11-01,month,,,2018-08-01,400000,EUR,466500,Seed,400000,EUR,466500,Seed,,
Hunit,https://www.crunchbase.com/organization/hunit,"Blockchain, Cryptocurrency, FinTech, Information Technology, Security","Oslo, Oslo, Norway","Nordic Countries, Scandinavia",2018-09-01,day,,,2018-09-16,500000,EUR,581202,Seed,500000,EUR,581202,Seed,,
Glotech (Grandhonor),https://www.crunchbase.com/organization/glotech-grandhonor,"Big Data, Information Technology, Internet, Security","Shanghai, Shanghai, China",Asia-Pacific (APAC),2014-01-01,year,,,2018-10-12,14436889,USD,14436889,Series A,14436889,USD,14436889,Early Stage Venture,Addor Capital,1
Bthub,https://www.crunchbase.com/organization/bthub,"Blockchain, Cryptocurrency","Singapore, Central Region, Singapore","Asia-Pacific (APAC), Association of Southeast Asian Nations (ASEAN), Southeast Asia",2018-01-01,year,,,2018-10-24,1442877,USD,1442877,Angel,1442877,USD,1442877,Seed,"Albatross Venture, Hundsun Technologies, Source Code Capital",3
Flipside Crypto,https://www.crunchbase.com/organization/flipside-crypto,"Blockchain, Cryptocurrency, Software","Boston, Massachusetts, United States","Greater Boston Area, East Coast, New England",2017-01-01,year,,,2018-11-29,1000000,USD,1000000,Venture - Series Unknown,1000000,USD,1000000,,"Boston Seed Capital, Coinbase Ventures, Digital Currency Group, Founder Collective, True Ventures",9
HONEYCOMB Colony,https://www.crunchbase.com/organization/honeycomb-colony,"Artificial Intelligence, Big Data, Blockchain, Data Center, Data Storage, Internet of Things, Machine Learning","Valletta, NA - Malta, Malta",European Union (EU),2018-10-01,day,,,2018-10-30,125000,USD,125000,Seed,125000,USD,125000,Seed,æternity ventures,1
"OpenAVN, Inc",https://www.crunchbase.com/organization/openavn,"Architecture, Blockchain, Cloud Security, Crowdsourcing, Cyber Security, Network Security, Security, Software","New York, New York, United States","Greater New York Area, East Coast, Northeastern US",2017-08-01,month,,,2018-08-21,150000,USD,150000,Pre-Seed,150000,USD,150000,Seed,MetaSquare Holdings,1
BUGX.IO,https://www.crunchbase.com/organization/bugx-io,Blockchain,"Beijing, Beijing, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-12-06,1455000,USD,1455000,Angel,1455000,USD,1455000,Seed,"DAEX Foundation, hi.capital, QF Capital",3
iHackLabs,https://www.crunchbase.com/organization/ihacklabs,"Cyber Security, Information Technology","London, England, United Kingdom",European Union (EU),2015-01-01,year,,,2018-11-20,25000,GBP,31968,Grant,,,,,NCSC Cyber Accelerator,1
BeeStore,https://www.crunchbase.com/organization/beestore,"Bitcoin, Blockchain, Cryptocurrency","Beijing, Beijing, China",Asia-Pacific (APAC),2017-01-01,year,,,2018-07-10,3026000,USD,3026000,Series A,3026000,USD,3026000,Early Stage Venture,,
Red Core Security,https://www.crunchbase.com/organization/red-core-security,"Information Technology, Internet, Security, Web Development","Beijing, Beijing, China",Asia-Pacific (APAC),2013-01-01,year,,,2018-08-07,250000000,CNY,36590363,Series C,250000000,CNY,36590363,Late Stage Venture,"Besin Capital, Fortune Venture Capital, Morningside Venture Capital, Semir Garment",4
UbaPesa,https://www.crunchbase.com/organization/ubapesa,"Bitcoin, Blockchain, Cryptocurrency, Financial Services, Lending, Mobile Apps, Peer to Peer","Nairobi, Nairobi Area, Kenya",,2017-09-14,day,,,2018-07-06,500000,USD,500000,Seed,500000,USD,500000,Seed,,
Govurn,https://www.crunchbase.com/organization/govurn,"Blockchain, Information Technology","Bellevue, Washington, United States","Greater Seattle Area, West Coast, Western US",2017-01-01,year,,,2018-07-10,2000000,USD,2000000,Venture - Series Unknown,2000000,USD,2000000,,Reflective Venture Partners,1
Hodlbot,https://www.crunchbase.com/organization/hodlbot,"Bitcoin, Blockchain","Kitchener, Ontario, Canada",Great Lakes,2018-01-01,year,,,2018-07-26,25000,CAD,19127,Grant,,,,,Velocity,1
ARTKNIT STUDIOS,https://www.crunchbase.com/organization/artknit-studios,"3D Technology, Blockchain, E-Commerce, E-Commerce Platforms, Marketplace","Milan, Lombardia, Italy",European Union (EU),2018-11-09,day,,,2018-11-27,50000,EUR,56485,Pre-Seed,50000,EUR,56485,Seed,HATCHER+,1
Merito,https://www.crunchbase.com/organization/merito-3021,"Cryptocurrency, Information Technology, Software","Chapel Hill, North Carolina, United States","Research Triangle, East Coast, Southern US",,,,,2018-10-31,1191000,USD,1191000,Venture - Series Unknown,1191000,USD,1191000,,,
Zero1,https://www.crunchbase.com/organization/zero1-capital,"Blockchain, FinTech","Madrid, Madrid, Spain",European Union (EU),2017-09-01,day,,,2018-08-01,50000,GBP,65625,Convertible Note,,,,,Seedcamp,1
Datacloak,https://www.crunchbase.com/organization/datacloak,"Cyber Security, Information Technology, Security","Shenzhen, Guangdong, China",Asia-Pacific (APAC),2018-01-01,year,,,2018-09-21,5000000,USD,5000000,Seed,5000000,USD,5000000,Seed,Matrix Partners China,1
